Date,Sector,Ticker,Close,Return
27-05-2020,FINANCIAL SERVICES,KOTAKBANK,1217.55,-4.715135389
27-05-2020,CONSTRUCTION,LT,850.85,0.023511432
27-05-2020,AUTOMOBILE,M&M,432.5,21.13149419
27-05-2020,AUTOMOBILE,MARUTI,5244.4,7.328653582
27-05-2020,CONSUMER GOODS,NESTLEIND,16716.5,-4.238834356
27-05-2020,POWER,NTPC,94.7,3.553854565
27-05-2020,OIL & GAS,ONGC,77.95,1.82887002
27-05-2020,POWER,POWERGRID,157.15,-1.194592895
27-05-2020,OIL & GAS,RELIANCE,1445.55,0.721153846
27-05-2020,FINANCIAL SERVICES,SBIN,158.6,-11.32233715
27-05-2020,CEMENT & CEMENT PRODUCTS,SHREECEM,20477.55,9.946577181
27-05-2020,PHARMA,SUNPHARMA,450.9,-3.12600709
27-05-2020,AUTOMOBILE,TATAMOTORS,84.55,0.774731824
27-05-2020,METALS,TATASTEEL,287.95,5.244883041
27-05-2020,IT,TCS,2005.3,3.8773343
27-05-2020,IT,TECHM,523.75,4.239227784
27-05-2020,CONSUMER GOODS,TITAN,885.85,-0.672758872
27-05-2020,CEMENT & CEMENT PRODUCTS,ULTRACEMCO,3727.4,11.34544151
27-05-2020,FERTILISERS & PESTICIDES,UPL,387.8,0.622729632
27-05-2020,METALS,VEDL,87.9,9.943714822
27-05-2020,IT,WIPRO,201.25,5.893186004
27-05-2020,MEDIA & ENTERTAINMENT,ZEEL,164.45,12.32923497
28-05-2020,SERVICES,ADANIPORTS,331.8,24.57293035
28-05-2020,CONSUMER GOODS,ASIANPAINT,1643.6,-1.979961832
28-05-2020,FINANCIAL SERVICES,AXISBANK,390.95,-2.941906653
28-05-2020,AUTOMOBILE,BAJAJ-AUTO,2600,6.463566939
28-05-2020,FINANCIAL SERVICES,BAJAJFINSV,4285.95,-10.00346468
28-05-2020,FINANCIAL SERVICES,BAJFINANCE,1947.7,-6.344817638
28-05-2020,TELECOM,BHARTIARTL,562.75,5.680751174
28-05-2020,OIL & GAS,BPCL,326.45,-6.165564817
28-05-2020,CONSUMER GOODS,BRITANNIA,3323.25,7.445965826
28-05-2020,PHARMA,CIPLA,628.35,2.696739397
28-05-2020,METALS,COALINDIA,133.9,-5.903021785
28-05-2020,PHARMA,DRREDDY,3887.75,-1.301091648
28-05-2020,AUTOMOBILE,EICHERMOT,16236.5,18.09394274
28-05-2020,OIL & GAS,GAIL,89.1,-4.705882353
28-05-2020,CEMENT & CEMENT PRODUCTS,GRASIM,576.5,20.34234422
28-05-2020,IT,HCLTECH,542.65,5.522605737
28-05-2020,FINANCIAL SERVICES,HDFC,1623.7,-5.836982051
28-05-2020,FINANCIAL SERVICES,HDFCBANK,945.25,2.410617551
28-05-2020,AUTOMOBILE,HEROMOTOCO,2298.1,14.86479732
28-05-2020,METALS,HINDALCO,138.4,19.41328732
28-05-2020,CONSUMER GOODS,HINDUNILVR,2009.95,-3.490744964
28-05-2020,FINANCIAL SERVICES,ICICIBANK,326.85,-3.313119361
28-05-2020,FINANCIAL SERVICES,INDUSINDBK,386.85,-8.556908167
28-05-2020,TELECOM,INFRATEL,223.85,32.84866469
28-05-2020,IT,INFY,707.4,5.00222651
28-05-2020,OIL & GAS,IOC,77.7,-2.570532915
28-05-2020,CONSUMER GOODS,ITC,190.65,9.537489227
28-05-2020,METALS,JSWSTEEL,184.15,12.59553653
28-05-2020,FINANCIAL SERVICES,KOTAKBANK,1229.45,-3.783847237
28-05-2020,CONSTRUCTION,LT,905.5,6.448010345
28-05-2020,AUTOMOBILE,M&M,440.4,23.34406946
28-05-2020,AUTOMOBILE,MARUTI,5468.35,11.91187606
28-05-2020,CONSUMER GOODS,NESTLEIND,16989.15,-2.676947489
28-05-2020,POWER,NTPC,95.7,4.647348278
28-05-2020,OIL & GAS,ONGC,78.85,3.004572175
28-05-2020,POWER,POWERGRID,157.25,-1.131719585
28-05-2020,OIL & GAS,RELIANCE,1472.25,2.581521739
28-05-2020,FINANCIAL SERVICES,SBIN,158.2,-11.54598826
28-05-2020,CEMENT & CEMENT PRODUCTS,SHREECEM,20808.9,11.72563758
28-05-2020,PHARMA,SUNPHARMA,459.1,-1.364271135
28-05-2020,AUTOMOBILE,TATAMOTORS,87,3.694874851
28-05-2020,METALS,TATASTEEL,295.5,8.004385965
28-05-2020,IT,TCS,2004.3,3.825532907
28-05-2020,IT,TECHM,529.7,5.423425216
28-05-2020,CONSUMER GOODS,TITAN,899.45,0.852161238
28-05-2020,CEMENT & CEMENT PRODUCTS,ULTRACEMCO,3809.2,13.78898315
28-05-2020,FERTILISERS & PESTICIDES,UPL,391.1,1.478982875
28-05-2020,METALS,VEDL,89.95,12.50781739
28-05-2020,IT,WIPRO,199.35,4.893449092
28-05-2020,MEDIA & ENTERTAINMENT,ZEEL,180.7,23.42896175
29-05-2020,SERVICES,ADANIPORTS,323.8,21.56936362
29-05-2020,CONSUMER GOODS,ASIANPAINT,1683.1,0.375715649
29-05-2020,FINANCIAL SERVICES,AXISBANK,384.95,-4.431479643
29-05-2020,AUTOMOBILE,BAJAJ-AUTO,2710.5,10.98826853
29-05-2020,FINANCIAL SERVICES,BAJAJFINSV,4404.9,-7.505748213
29-05-2020,FINANCIAL SERVICES,BAJFINANCE,1953.65,-6.058711802
29-05-2020,TELECOM,BHARTIARTL,552.6,3.774647887
29-05-2020,OIL & GAS,BPCL,342.8,-1.465938488
29-05-2020,CONSUMER GOODS,BRITANNIA,3378.85,9.243602386
29-05-2020,PHARMA,CIPLA,648.15,5.932826673
29-05-2020,METALS,COALINDIA,141.3,-0.702740689
29-05-2020,PHARMA,DRREDDY,4071.25,3.35745113
29-05-2020,AUTOMOBILE,EICHERMOT,16548.45,20.36286803
29-05-2020,OIL & GAS,GAIL,92.35,-1.229946524
29-05-2020,CEMENT & CEMENT PRODUCTS,GRASIM,589.2,22.99342449
29-05-2020,IT,HCLTECH,550.25,7.000486145
29-05-2020,FINANCIAL SERVICES,HDFC,1658.9,-3.795633137
29-05-2020,FINANCIAL SERVICES,HDFCBANK,951.65,3.104008667
29-05-2020,AUTOMOBILE,HEROMOTOCO,2360.85,18.00119958
29-05-2020,METALS,HINDALCO,138.85,19.80155306
29-05-2020,CONSUMER GOODS,HINDUNILVR,2057.35,-1.214798454
29-05-2020,FINANCIAL SERVICES,ICICIBANK,331.95,-1.804466795
29-05-2020,FINANCIAL SERVICES,INDUSINDBK,393.65,-6.949533152
29-05-2020,TELECOM,INFRATEL,229.95,36.46884273
29-05-2020,IT,INFY,691,2.567908565
29-05-2020,OIL & GAS,IOC,83.2,4.326018809
29-05-2020,CONSUMER GOODS,ITC,197.35,13.38695777
29-05-2020,METALS,JSWSTEEL,184.2,12.62610822
29-05-2020,FINANCIAL SERVICES,KOTAKBANK,1224,-4.210361559
29-05-2020,CONSTRUCTION,LT,932.25,9.592664433
29-05-2020,AUTOMOBILE,M&M,436.35,22.20977454
29-05-2020,AUTOMOBILE,MARUTI,5610.8,14.82716984
29-05-2020,CONSUMER GOODS,NESTLEIND,17540.8,0.483202484
29-05-2020,POWER,NTPC,97.85,6.998359759
29-05-2020,OIL & GAS,ONGC,83.2,8.687132593
29-05-2020,POWER,POWERGRID,157.55,-0.943099654
29-05-2020,OIL & GAS,RELIANCE,1464.4,2.034559643
29-05-2020,FINANCIAL SERVICES,SBIN,161.3,-9.8126922
29-05-2020,CEMENT & CEMENT PRODUCTS,SHREECEM,20857.3,11.98550336
29-05-2020,PHARMA,SUNPHARMA,474.25,1.890643463
29-05-2020,AUTOMOBILE,TATAMOTORS,87,3.694874851
29-05-2020,METALS,TATASTEEL,295.2,7.894736842
29-05-2020,IT,TCS,1972.35,2.170478386
29-05-2020,IT,TECHM,530.45,5.5726938
29-05-2020,CONSUMER GOODS,TITAN,890,-0.207433986
29-05-2020,CEMENT & CEMENT PRODUCTS,ULTRACEMCO,3904.85,16.64625403
29-05-2020,FERTILISERS & PESTICIDES,UPL,405.85,5.306175402
29-05-2020,METALS,VEDL,92.2,15.3220763
29-05-2020,IT,WIPRO,212.8,11.97053407
29-05-2020,MEDIA & ENTERTAINMENT,ZEEL,183.55,25.37568306
